Site,PlotType,PlotID,Species,Grid_X,Grid_Y,Forest_status,Grazing_status
14,4,43,Melampyrum pratense,217390,822196,Mature,Grazed
14,4,43,Blechnum spicant,217390,822196,Mature,Grazed
14,4,43,Sphagnum sp.,217390,822196,Mature,Grazed
14,4,43,Calluna vulgaris,217390,822196,Mature,Grazed
14,4,43,Vaccinium myrtillus,217390,822196,Mature,Grazed
14,4,43,Sorbus aucuparia,217390,822196,Mature,Grazed
14,4,43,Hylocomium splendens,217390,822196,Mature,Grazed
14,4,43,Melampyrum pratense,217390,822196,Mature,Grazed
14,4,43,Agrostis canina,217390,822196,Mature,Grazed
14,4,43,Erica cinerea,217390,822196,Mature,Grazed
14,4,43,Polytrichum sp.,217390,822196,Mature,Grazed
14,4,43,Pleurozium schreberi,217390,822196,Mature,Grazed
14,4,43,Blechnum spicant,217390,822196,Mature,Grazed
14,5,44,Vaccinium myrtillus,217398,822197,Mature,Ungrazed
14,5,44,Calluna vulgaris,217398,822197,Mature,Ungrazed
14,5,44,Hylocomium splendens,217398,822197,Mature,Ungrazed
14,5,44,Rhytidiadelphus sp.,217398,822197,Mature,Ungrazed
14,5,44,Sorbus aucuparia,217398,822197,Mature,Ungrazed
14,5,44,Erica tetralix,217398,822197,Mature,Ungrazed
14,5,44,Litter,217398,822197,Mature,Ungrazed
14,5,44,Vaccinium vitis-idaea,217398,822197,Mature,Ungrazed
14,5,44,Calluna vulgaris,217398,822197,Mature,Ungrazed
14,5,44,Vaccinium myrtillus,217398,822197,Mature,Ungrazed
14,5,44,Sphagum sp.,217398,822197,Mature,Ungrazed
14,5,44,Hylocomium splendens,217398,822197,Mature,Ungrazed
14,5,44,Litter,217398,822197,Mature,Ungrazed
14,5,44,Polytrichum sp.,217398,822197,Mature,Ungrazed
14,5,44,Rhytidiadelphus sp.,217398,822197,Mature,Ungrazed
14,5,44,Calluna vulgaris,217398,822197,Mature,Ungrazed
14,5,44,Sphagnum sp.,217398,822197,Mature,Ungrazed
14,5,44,Vaccinium myrtillus,217398,822197,Mature,Ungrazed
14,5,44,Rhytidiadelphus sp.,217398,822197,Mature,Ungrazed
14,5,44,Hylocomium splendens,217398,822197,Mature,Ungrazed
14,5,44,Vaccinium vitis-idaea,217398,822197,Mature,Ungrazed
14,5,44,Agrostis canina,217398,822197,Mature,Ungrazed
14,5,44,Litter,217398,822197,Mature,Ungrazed
14,5,44,Pteridium aquilinum,217398,822197,Mature,Ungrazed
14,5,44,Molinia caerulea,217398,822197,Mature,Ungrazed
14,5,44,Blechnum spicant,217398,822197,Mature,Ungrazed
15,1,45,Erica tetralix,220711,825142,Reforestation,Ungrazed
15,1,45,Calluna vulgaris,220711,825142,Reforestation,Ungrazed
15,1,45,Erica cinerea,220711,825142,Reforestation,Ungrazed
15,1,45,Scirpus cespitosus,220711,825142,Reforestation,Ungrazed
15,1,45,Molinia caerulea,220711,825142,Reforestation,Ungrazed
15,1,45,Lichen,220711,825142,Reforestation,Ungrazed
15,1,45,Litter,220711,825142,Reforestation,Ungrazed
15,1,45,Sphagnum sp.,220711,825142,Reforestation,Ungrazed
15,1,45,Moss sp.,220711,825142,Reforestation,Ungrazed
15,1,45,Rhytidiadelphus sp.,220711,825142,Reforestation,Ungrazed
15,1,45,Calluna vulgaris,220711,825142,Reforestation,Ungrazed
15,1,45,Molinia caerulea,220711,825142,Reforestation,Ungrazed
15,1,45,Lichen,220711,825142,Reforestation,Ungrazed
15,1,45,Litter,220711,825142,Reforestation,Ungrazed
15,1,45,Erica tetralix,220711,825142,Reforestation,Ungrazed
15,1,45,Sphagnum sp.,220711,825142,Reforestation,Ungrazed
15,1,45,Hylocomium splendens,220711,825142,Reforestation,Ungrazed
15,1,45,Racomitrium sp.,220711,825142,Reforestation,Ungrazed
15,1,45,Erica cinerea,220711,825142,Reforestation,Ungrazed
15,1,45,Erica tetralix,220711,825142,Reforestation,Ungrazed
15,1,45,Sphagnum sp.,220711,825142,Reforestation,Ungrazed
15,1,45,Lichen,220711,825142,Reforestation,Ungrazed
15,1,45,Myrica gale,220711,825142,Reforestation,Ungrazed
15,1,45,Molinia caerulea,220711,825142,Reforestation,Ungrazed
15,1,45,Litter,220711,825142,Reforestation,Ungrazed
15,1,45,Hylocomium splendens,220711,825142,Reforestation,Ungrazed
15,2,46,Erica tetralix,220773,825120,Unforested,Grazed
15,2,46,Erica cinerea,220773,825120,Unforested,Grazed
15,2,46,Scirpus cespitosus,220773,825120,Unforested,Grazed
15,2,46,Molinia caerulea,220773,825120,Unforested,Grazed
15,2,46,Narthecium ossifragum,220773,825120,Unforested,Grazed
15,2,46,Litter,220773,825120,Unforested,Grazed
15,2,46,Pleurozia purpurea,220773,825120,Unforested,Grazed
15,2,46,Lichen,220773,825120,Unforested,Grazed
15,2,46,Sphagnum sp.,220773,825120,Unforested,Grazed
15,2,46,Calluna vulgaris,220773,825120,Unforested,Grazed
15,2,46,Calluna vulgaris,220773,825120,Unforested,Grazed
15,2,46,Erica cinerea,220773,825120,Unforested,Grazed
15,2,46,Erica tetralix,220773,825120,Unforested,Grazed
15,2,46,Racomitrium sp.,220773,825120,Unforested,Grazed
15,2,46,Narthecium ossifragum,220773,825120,Unforested,Grazed
15,2,46,Scirpus cespitosus,220773,825120,Unforested,Grazed
15,2,46,Molinia caerulea,220773,825120,Unforested,Grazed
15,2,46,Litter,220773,825120,Unforested,Grazed
15,2,46,Lichen,220773,825120,Unforested,Grazed
15,2,46,Sphagnum sp.,220773,825120,Unforested,Grazed
15,2,46,Pleurozia purpurea,220773,825120,Unforested,Grazed
15,2,46,Erica tetralix,220773,825120,Unforested,Grazed
15,2,46,Calluna vulgaris,220773,825120,Unforested,Grazed
15,2,46,Molinia caerulea,220773,825120,Unforested,Grazed
15,2,46,Scirpus cespitosus,220773,825120,Unforested,Grazed
15,2,46,Sphagnum sp.,220773,825120,Unforested,Grazed
15,2,46,Litter,220773,825120,Unforested,Grazed
15,2,46,Lichen,220773,825120,Unforested,Grazed
15,2,46,Moss sp.,220773,825120,Unforested,Grazed
15,3,47,Erica tetralix,220715,825199,Unforested,Ungrazed
15,3,47,Calluna vulgaris,220715,825199,Unforested,Ungrazed
15,3,47,Scirpus cespitosus,220715,825199,Unforested,Ungrazed
15,3,47,Molinia caerulea,220715,825199,Unforested,Ungrazed
15,3,47,Lichen,220715,825199,Unforested,Ungrazed
15,3,47,Litter,220715,825199,Unforested,Ungrazed
15,3,47,Racomitrium sp.,220715,825199,Unforested,Ungrazed
15,3,47,Pleurozia purpurea,220715,825199,Unforested,Ungrazed
15,3,47,Narthecium ossifragum,220715,825199,Unforested,Ungrazed
15,3,47,Erica tetralix,220715,825199,Unforested,Ungrazed
15,3,47,Calluna vulgaris,220715,825199,Unforested,Ungrazed
15,3,47,Scirpus cespitosus,220715,825199,Unforested,Ungrazed
15,3,47,Molinia caerulea,220715,825199,Unforested,Ungrazed
15,3,47,Pleurozia purpurea,220715,825199,Unforested,Ungrazed
15,3,47,Sphagnum sp.,220715,825199,Unforested,Ungrazed
15,3,47,Litter,220715,825199,Unforested,Ungrazed
15,3,47,Lichen,220715,825199,Unforested,Ungrazed
15,3,47,Racomitrium sp.,220715,825199,Unforested,Ungrazed
15,3,47,Myrica gale,220715,825199,Unforested,Ungrazed
15,3,47,Myrica gale,220715,825199,Unforested,Ungrazed
15,3,47,Erica tetralix,220715,825199,Unforested,Ungrazed
15,3,47,Calluna vulgaris,220715,825199,Unforested,Ungrazed
15,3,47,Erica cinerea,220715,825199,Unforested,Ungrazed
15,3,47,Scirpus cespitosus,220715,825199,Unforested,Ungrazed
15,3,47,Molinia caerulea,220715,825199,Unforested,Ungrazed
15,3,47,Narthecium ossifragum,220715,825199,Unforested,Ungrazed
15,3,47,Racomitrium sp.,220715,825199,Unforested,Ungrazed
15,3,47,Lichen,220715,825199,Unforested,Ungrazed
15,3,47,Litter,220715,825199,Unforested,Ungrazed
15,3,47,Pleurozia purpurea,220715,825199,Unforested,Ungrazed
15,3,47,Sphagnum sp.,220715,825199,Unforested,Ungrazed
15,4,48,Lichen,220682,824835,Mature,Grazed
15,4,48,Erica cinerea,220682,824835,Mature,Grazed
15,4,48,Vaccinium vitis-idaea,220682,824835,Mature,Grazed
15,4,48,Pinus sylvestris,220682,824835,Mature,Grazed
15,4,48,Calluna vulgaris,220682,824835,Mature,Grazed
15,4,48,Litter,220682,824835,Mature,Grazed
15,4,48,Moss sp.,220682,824835,Mature,Grazed
15,4,48,Racomitrium sp.,220682,824835,Mature,Grazed
15,4,48,Pleurozium schreberi,220682,824835,Mature,Grazed
15,4,48,Polytrichum sp.,220682,824835,Mature,Grazed
15,4,48,Vaccinium myrtillus,220682,824835,Mature,Grazed
15,4,48,Sorbus aucuparia,220682,824835,Mature,Grazed
15,4,48,Betula sp.,220682,824835,Mature,Grazed
15,4,48,Calluna vulgaris,220682,824835,Mature,Grazed
15,4,48,Erica cinerea,220682,824835,Mature,Grazed
15,4,48,Molinia caerulea,220682,824835,Mature,Grazed
15,4,48,Rhytidiadelphus sp.,220682,824835,Mature,Grazed
15,4,48,Moss sp.,220682,824835,Mature,Grazed
15,4,48,Vaccinium myrtillus,220682,824835,Mature,Grazed
15,4,48,Litter ,220682,824835,Mature,Grazed
15,4,48,Hylocomium splendens,220682,824835,Mature,Grazed
15,4,48,Calluna vulgaris,220682,824835,Mature,Grazed
15,4,48,Erica cinerea,220682,824835,Mature,Grazed
15,4,48,Molinia caerulea,220682,824835,Mature,Grazed
15,4,48,Betula sp.,220682,824835,Mature,Grazed
15,4,48,Sorbus aucuparia,220682,824835,Mature,Grazed
15,4,48,Litter,220682,824835,Mature,Grazed
15,4,48,Vaccinium myrtillus,220682,824835,Mature,Grazed
15,4,48,Rhytidiadelphus sp.,220682,824835,Mature,Grazed
15,4,48,Hylocomium splendens,220682,824835,Mature,Grazed
15,4,48,Pteridium aquilinum,220682,824835,Mature,Grazed
15,4,48,Potentilla erecta,220682,824835,Mature,Grazed
15,4,48,Blechnum spicant,220682,824835,Mature,Grazed
15,4,48,Pyrola media,220682,824835,Mature,Grazed
15,5,49,Vaccinium myrtillus,220581,825081,Mature,Ungrazed
15,5,49,Hylocomium splendens,220581,825081,Mature,Ungrazed
15,5,49,Polytrichum sp.,220581,825081,Mature,Ungrazed
15,5,49,Litter,220581,825081,Mature,Ungrazed
15,5,49,Sorbus aucuparia,220581,825081,Mature,Ungrazed
15,5,49,Pleurozium schreberi,220581,825081,Mature,Ungrazed
15,5,49,Vaccinium vitis-idaea,220581,825081,Mature,Ungrazed
15,5,49,Calluna vulgaris,220581,825081,Mature,Ungrazed
15,5,49,Vaccinium myrtillus,220581,825081,Mature,Ungrazed
15,5,49,Hylocomium splendens,220581,825081,Mature,Ungrazed
15,5,49,Litter,220581,825081,Mature,Ungrazed
15,5,49,Vaccinium vitis-idaea,220581,825081,Mature,Ungrazed
15,5,49,Calluna vulgaris,220581,825081,Mature,Ungrazed
15,5,49,Vaccinium myrtillus,220581,825081,Mature,Ungrazed
15,5,49,Hylocomium splendens,220581,825081,Mature,Ungrazed
15,5,49,Litter,220581,825081,Mature,Ungrazed
15,5,49,Moss sp.,220581,825081,Mature,Ungrazed
15,5,49,Blechnum spicant,220581,825081,Mature,Ungrazed
15,5,49,Pleurozium schreberi,220581,825081,Mature,Ungrazed
15,5,49,Vaccinium vitis-idaea,220581,825081,Mature,Ungrazed
15,5,49,Erica cinerea,220581,825081,Mature,Ungrazed
15,5,49,Rhytidiadelphus sp.,220581,825081,Mature,Ungrazed
15,5,49,Agrostis canina,220581,825081,Mature,Ungrazed
16,1,50,Molinia caerulea,222513,824993,Reforestation,Ungrazed
16,1,50,Myrica gale,222513,824993,Reforestation,Ungrazed
16,1,50,Hylocomium splendens,222513,824993,Reforestation,Ungrazed
16,1,50,Litter,222513,824993,Reforestation,Ungrazed
16,1,50,Molinia caerulea,222513,824993,Reforestation,Ungrazed
16,1,50,Erica cinerea,222513,824993,Reforestation,Ungrazed
16,1,50,Betula sp.,222513,824993,Reforestation,Ungrazed
16,1,50,Calluna vulgaris,222513,824993,Reforestation,Ungrazed
16,1,50,Myrica gale,222513,824993,Reforestation,Ungrazed
16,1,50,Litter,222513,824993,Reforestation,Ungrazed
16,1,50,Hylocomium splendens,222513,824993,Reforestation,Ungrazed
16,1,50,Myrica gale,222513,824993,Reforestation,Ungrazed
16,1,50,Molinia caerulea,222513,824993,Reforestation,Ungrazed
16,1,50,Litter,222513,824993,Reforestation,Ungrazed
16,1,50,Pteridium aquilinum,222513,824993,Reforestation,Ungrazed
16,1,50,Potentilla erecta,222513,824993,Reforestation,Ungrazed
16,1,50,Narthecium ossifragum,222513,824993,Reforestation,Ungrazed
16,2,51,Myrica gale,222581,825048,Unforested,Grazed
16,2,51,Erica tetralix,222581,825048,Unforested,Grazed
16,2,51,Narthecium ossifragum,222581,825048,Unforested,Grazed
16,2,51,Molinia caerulea,222581,825048,Unforested,Grazed
16,2,51,Litter,222581,825048,Unforested,Grazed
16,2,51,Sphagnum sp.,222581,825048,Unforested,Grazed
16,2,51,Erica cinerea,222581,825048,Unforested,Grazed
16,2,51,Rhytidiadelphus sp.,222581,825048,Unforested,Grazed
16,2,51,Calluna vulgaris,222581,825048,Unforested,Grazed
16,2,51,Potentilla erecta,222581,825048,Unforested,Grazed
16,2,51,Scirpus cespitosus,222581,825048,Unforested,Grazed
16,2,51,Calluna vulgaris,222581,825048,Unforested,Grazed
16,2,51,Erica tetralix,222581,825048,Unforested,Grazed
16,2,51,Myrica gale,222581,825048,Unforested,Grazed
16,2,51,Narthecium ossifragum,222581,825048,Unforested,Grazed
16,2,51,Molinia caerulea,222581,825048,Unforested,Grazed
16,2,51,Potentilla erecta,222581,825048,Unforested,Grazed
16,2,51,Pleurozium schreberi,222581,825048,Unforested,Grazed
16,2,51,Hylocomium splendens,222581,825048,Unforested,Grazed
16,2,51,Scirpus cespitosus,222581,825048,Unforested,Grazed
16,2,51,Litter,222581,825048,Unforested,Grazed
16,2,51,Myrica gale,222581,825048,Unforested,Grazed
16,2,51,Erica tetralix,222581,825048,Unforested,Grazed
16,2,51,Scirpus cespitosus,222581,825048,Unforested,Grazed
16,2,51,Molinia caerulea,222581,825048,Unforested,Grazed
16,2,51,Pedicularis palustris,222581,825048,Unforested,Grazed
16,2,51,Rhytidiadelphus sp.,222581,825048,Unforested,Grazed
16,2,51,Sphagnum sp.,222581,825048,Unforested,Grazed
16,2,51,Narthecium ossifragum,222581,825048,Unforested,Grazed
16,2,51,Litter,222581,825048,Unforested,Grazed
16,2,51,Potentilla erecta,222581,825048,Unforested,Grazed
16,2,51,Carex echinata,222581,825048,Unforested,Grazed
16,2,51,Dactylorhiza maculata,222581,825048,Unforested,Grazed
16,3,52,Calluna vulgaris,222970,825352,Unforested,Ungrazed
16,3,52,Erica tetralix,222970,825352,Unforested,Ungrazed
16,3,52,Myrica gale,222970,825352,Unforested,Ungrazed
16,3,52,Sphagnum sp.,222970,825352,Unforested,Ungrazed
16,3,52,Lichen,222970,825352,Unforested,Ungrazed
16,3,52,Litter,222970,825352,Unforested,Ungrazed
16,3,52,Narthecium ossifragum,222970,825352,Unforested,Ungrazed
16,3,52,Molinia caerulea,222970,825352,Unforested,Ungrazed
16,3,52,Scirpus cespitosus,222970,825352,Unforested,Ungrazed
16,3,52,Erica tetralix,222970,825352,Unforested,Ungrazed
16,3,52,Calluna vulgaris,222970,825352,Unforested,Ungrazed
16,3,52,Molinia caerulea,222970,825352,Unforested,Ungrazed
16,3,52,Scirpus cespitosus,222970,825352,Unforested,Ungrazed
16,3,52,Racomitrium sp.,222970,825352,Unforested,Ungrazed
16,3,52,Litter,222970,825352,Unforested,Ungrazed
16,3,52,Lichen,222970,825352,Unforested,Ungrazed
16,3,52,Myrica gale,222970,825352,Unforested,Ungrazed
16,3,52,Erica tetralix,222970,825352,Unforested,Ungrazed
16,3,52,Scirpus cespitosus,222970,825352,Unforested,Ungrazed
16,3,52,Molinia caerulea,222970,825352,Unforested,Ungrazed
16,3,52,Litter,222970,825352,Unforested,Ungrazed
16,3,52,Sphagnum sp.,222970,825352,Unforested,Ungrazed
16,3,52,Lichen,222970,825352,Unforested,Ungrazed
16,3,52,Betula sp.,222970,825352,Unforested,Ungrazed
16,3,52,Calluna vulgaris,222970,825352,Unforested,Ungrazed
16,3,52,Eriophorum sp.,222970,825352,Unforested,Ungrazed
16,3,52,Pleurozia purpurea,222970,825352,Unforested,Ungrazed
16,3,52,Potentilla erecta,222970,825352,Unforested,Ungrazed
16,3,52,Erica cinerea,222970,825352,Unforested,Ungrazed
