SampleID,Name,Site,PlotType,PlotID,Forest_status,Grazing_status,QuadratID,Species,DOMIN,Grid_X,Grid_Y,PlotID
1135,Dundreggan NW,12,3,,Unforested,Ungrazed,1,Potentilla erecta,3,228610,816350,
1133,Dundreggan NW,12,3,,Unforested,Ungrazed,1,Scirpus cespitosus,7,228610,816350,
1134,Dundreggan NW,12,3,,Unforested,Ungrazed,1,Sphagnumsp.,5,228610,816350,
1138,Dundreggan NW,12,3,,Unforested,Ungrazed,2,Calluna vulgaris,4,228610,816350,
1139,Dundreggan NW,12,3,,Unforested,Ungrazed,2,Erica cinerea,3,228610,816350,
1132,Dundreggan NW,12,3,,Unforested,Ungrazed,2,Erica tetralix,3,228610,816350,
1136,Dundreggan NW,12,3,,Unforested,Ungrazed,2,Lichen,4,228610,816350,
1137,Dundreggan NW,12,3,,Unforested,Ungrazed,2,Litter ,6,228610,816350,
1131,Dundreggan NW,12,3,,Unforested,Ungrazed,2,Molinia caerulea,6,228610,816350,
1140,Dundreggan NW,12,3,,Unforested,Ungrazed,2,Narthecium ossifragum,3,228610,816350,
1152,Dundreggan NW,12,3,,Unforested,Ungrazed,2,Potentilla erecta,3,228610,816350,
1151,Dundreggan NW,12,3,,Unforested,Ungrazed,2,Scirpus cespitosus,6,228610,816350,
1144,Dundreggan NW,12,3,,Unforested,Ungrazed,2,Sphagnum sp.,4,228610,816350,
1145,Dundreggan NW,12,3,,Unforested,Ungrazed,3,Calluna vulgaris,4,228610,816350,
1146,Dundreggan NW,12,3,,Unforested,Ungrazed,3,Erica cinerea,1,228610,816350,
1143,Dundreggan NW,12,3,,Unforested,Ungrazed,3,Erica tetralix,5,228610,816350,
1141,Dundreggan NW,12,3,,Unforested,Ungrazed,3,Lichen,6,228610,816350,
1148,Dundreggan NW,12,3,,Unforested,Ungrazed,3,Litter,8,228610,816350,
1150,Dundreggan NW,12,3,,Unforested,Ungrazed,3,Molinia caerulea,4,228610,816350,
1149,Dundreggan NW,12,3,,Unforested,Ungrazed,3,Narthecium ossifragum,3,228610,816350,
1142,Dundreggan NW,12,3,,Unforested,Ungrazed,3,Pleurozia purpurea,4,228610,816350,
1147,Dundreggan NW,12,3,,Unforested,Ungrazed,3,Potentilla erecta,3,228610,816350,
1379,Coille Ruigh,13,4,40,Mature,Grazed,3,Racomitrium sp.,3,228610,816350,40
1377,Coille Ruigh,13,4,,Mature,Grazed,3,Scirpus cespitosus,8,228610,816350,
1376,Coille Ruigh,13,4,,Mature,Grazed,3,Sphagnum sp.,5,228610,816350,
1374,Coille Ruigh,13,4,,Mature,Grazed,1,Calluna vulgaris,4,228610,816350,
1381,Coille Ruigh,13,4,,Mature,Grazed,1,Erica tetralix,3,228610,816350,
1380,Coille Ruigh,13,4,,Mature,Grazed,1,Lichen,5,228610,816350,
1370,Coille Ruigh,13,4,,Mature,Grazed,1,Litter,4,228610,816350,
1373,Coille Ruigh,13,4,,Mature,Grazed,1,Molinia caerulea,4,228610,816350,
1378,Coille Ruigh,13,4,,Mature,Grazed,1,Pleurozia purpurea,4,228610,816350,
1375,Coille Ruigh,13,4,,Mature,Grazed,1,Racomitrium sp.,4,228610,816350,
1372,Coille Ruigh,13,4,,Mature,Grazed,1,Scirpus cespitosus,8,228610,816350,
1371,Coille Ruigh,13,4,,Mature,Grazed,2,Calluna vulgaris,4,228610,816350,
1383,Coille Ruigh,13,4,,Mature,Grazed,2,Erica tetralix,4,228610,816350,
1386,Coille Ruigh,13,4,,Mature,Grazed,2,Lichen,4,228610,816350,
1385,Coille Ruigh,13,4,,Mature,Grazed,2,Litter,6,228610,816350,
1390,Coille Ruigh,13,4,,Mature,Grazed,2,Molinia caerulea,4,228610,816350,
1382,Coille Ruigh,13,4,,Mature,Grazed,2,Myrica gale,3,228610,816350,
1388,Coille Ruigh,13,4,,Mature,Grazed,2,Narthecium ossifragum,3,228610,816350,
1387,Coille Ruigh,13,4,,Mature,Grazed,2,Pleurozia purpurea,4,228610,816350,
1384,Coille Ruigh,13,4,,Mature,Grazed,2,Racomitrium sp.,3,228610,816350,
1389,Coille Ruigh,13,4,,Mature,Grazed,2,Scirpus cespitosus,8,228610,816350,
1391,Coille Ruigh,13,4,,Mature,Grazed,2,Sphagnum sp.,7,228610,816350,
1396,Coille Ruigh,13,4,,Mature,Grazed,3,Calluna vulgaris,5,228610,816350,
1401,Coille Ruigh,13,4,,Mature,Grazed,3,Erica cinerea,3,228610,816350,
1393,Coille Ruigh,13,4,,Mature,Grazed,3,Erica tetralix,4,228610,816350,
1394,Coille Ruigh,13,4,,Mature,Grazed,3,Lichen,5,228610,816350,
1399,Coille Ruigh,13,4,,Mature,Grazed,3,Litter,6,228610,816350,
1395,Coille Ruigh,13,4,,Mature,Grazed,3,Molinia caerulea,4,228610,816350,
1397,Coille Ruigh,13,4,,Mature,Grazed,3,Myrica gale,4,228610,816350,
1398,Coille Ruigh,13,4,,Mature,Grazed,3,Narthecium ossifragum,3,228610,816350,
1392,Coille Ruigh,13,4,,Mature,Grazed,3,Pleurozia purpurea,4,228610,816350,
1400,Coille Ruigh,13,4,,Mature,Grazed,3,Racomitrium sp.,4,228610,816350,
1346,Coille Ruigh,13,5,41,Mature,Ungrazed,3,Scirpus cespitosus,6,228610,816350,41
1348,Coille Ruigh,13,5,,Mature,Ungrazed,3,Sphagnum sp.,3,228610,816350,
1349,Coille Ruigh,13,5,,Mature,Ungrazed,1,Calluna vulgaris,8,222970,825352,
1345,Coille Ruigh,13,5,,Mature,Ungrazed,1,Erica tetralix,5,222970,825352,
1352,Coille Ruigh,13,5,,Mature,Ungrazed,1,Lichen,4,222970,825352,
1351,Coille Ruigh,13,5,,Mature,Ungrazed,1,Litter,5,222970,825352,
1350,Coille Ruigh,13,5,,Mature,Ungrazed,1,Molinia caerulea,3,222970,825352,
1347,Coille Ruigh,13,5,,Mature,Ungrazed,1,Myrica gale,4,222970,825352,
1342,Coille Ruigh,13,5,,Mature,Ungrazed,1,Narthecium ossifragum,3,222970,825352,
1344,Coille Ruigh,13,5,,Mature,Ungrazed,1,Scirpus cespitosus,3,222970,825352,
1343,Coille Ruigh,13,5,,Mature,Ungrazed,1,Sphagnum sp.,9,222970,825352,
1356,Coille Ruigh,13,5,,Mature,Ungrazed,2,Calluna vulgaris,6,222970,825352,
1354,Coille Ruigh,13,5,,Mature,Ungrazed,2,Erica tetralix,5,222970,825352,
1357,Coille Ruigh,13,5,,Mature,Ungrazed,2,Lichen,4,222970,825352,
1358,Coille Ruigh,13,5,,Mature,Ungrazed,2,Litter,5,222970,825352,
1359,Coille Ruigh,13,5,,Mature,Ungrazed,2,Molinia caerulea,5,222970,825352,
1355,Coille Ruigh,13,5,,Mature,Ungrazed,2,Racomitrium sp.,5,222970,825352,
1353,Coille Ruigh,13,5,,Mature,Ungrazed,2,Scirpus cespitosus,6,222970,825352,
1361,Coille Ruigh,13,5,,Mature,Ungrazed,3,Betula sp.,1,222970,825352,
1363,Coille Ruigh,13,5,,Mature,Ungrazed,3,Calluna vulgaris,4,222970,825352,
1362,Coille Ruigh,13,5,,Mature,Ungrazed,3,Erica tetralix,5,222970,825352,
1367,Coille Ruigh,13,5,,Mature,Ungrazed,3,Eriophorum sp.,3,222970,825352,
1365,Coille Ruigh,13,5,,Mature,Ungrazed,3,Lichen,4,222970,825352,
1366,Coille Ruigh,13,5,,Mature,Ungrazed,3,Litter,6,222970,825352,
1360,Coille Ruigh,13,5,,Mature,Ungrazed,3,Molinia caerulea,7,222970,825352,
1364,Coille Ruigh,13,5,,Mature,Ungrazed,3,Myrica gale,5,222970,825352,
1368,Coille Ruigh,13,5,,Mature,Ungrazed,3,Pleurozia purpurea,4,222970,825352,
1369,Coille Ruigh,13,5,,Mature,Ungrazed,3,Scirpus cespitosus,7,222970,825352,
1238,Ghubhais,14,4,42,Mature,Grazed,3,Sphagnum sp.,4,222970,825352,42
1239,Ghubhais,14,4,,Mature,Grazed,NA,Erica cinerea,NA,222970,825352,
1241,Ghubhais,14,4,,Mature,Grazed,NA,Potentilla erecta,NA,222970,825352,
1242,Ghubhais,14,4,,Mature,Grazed,1,Calluna vulgaris,7,223845,825893,
1237,Ghubhais,14,4,,Mature,Grazed,1,Erica tetralix,3,223845,825893,
1235,Ghubhais,14,4,,Mature,Grazed,1,Hylocomium splendens,6,223845,825893,
1240,Ghubhais,14,4,,Mature,Grazed,1,Litter,4,223845,825893,
1236,Ghubhais,14,4,,Mature,Grazed,1,Melampyrum pratense,4,223845,825893,
1251,Ghubhais,14,4,,Mature,Grazed,1,Pleurozium schreberi,6,223845,825893,
1243,Ghubhais,14,4,,Mature,Grazed,1,Sphagnum sp.,6,223845,825893,
1246,Ghubhais,14,4,,Mature,Grazed,1,Vaccinium myrtillus,8,223845,825893,
1249,Ghubhais,14,4,,Mature,Grazed,2,Calluna vulgaris,7,223845,825893,
1250,Ghubhais,14,4,,Mature,Grazed,2,Erica cinerea,5,223845,825893,
1248,Ghubhais,14,4,,Mature,Grazed,2,Hylocomium splendens,6,223845,825893,
1244,Ghubhais,14,4,,Mature,Grazed,2,Litter,4,223845,825893,
1245,Ghubhais,14,4,,Mature,Grazed,2,Melampyrum pratense,1,223845,825893,
1247,Ghubhais,14,4,,Mature,Grazed,2,Pleurozium schreberi,4,223845,825893,
1258,Ghubhais,14,4,,Mature,Grazed,2,Pteridium aquilinum,5,223845,825893,
1253,Ghubhais,14,4,,Mature,Grazed,2,Rhytidiadelphus sp.,4,223845,825893,
1259,Ghubhais,14,4,,Mature,Grazed,2,Vaccinium myrtillus,6,223845,825893,
1256,Ghubhais,14,4,,Mature,Grazed,3,Calluna vulgaris,9,223845,825893,
1257,Ghubhais,14,4,,Mature,Grazed,3,Hylocomium splendens,5,223845,825893,
1261,Ghubhais,14,4,,Mature,Grazed,3,Litter,4,223845,825893,
1260,Ghubhais,14,4,,Mature,Grazed,3,Pleurozium schreberi,5,223845,825893,
1255,Ghubhais,14,4,,Mature,Grazed,3,Rhytidiadelphus sp.,9,223845,825893,
1252,Ghubhais,14,4,,Mature,Grazed,3,Vaccinium myrtillus,5,223845,825893,
1254,Ghubhais,14,4,,Mature,Grazed,3,Vaccinium vitis-idaea,1,223845,825893,
1262,Ghubhais,14,4,,Mature,Grazed,NA,Molinia caerulea,NA,223845,825893,
1210,Ghubhais,14,5,43,Mature,Ungrazed,1,Calluna vulgaris,7,216455,822114,43
1214,Ghubhais,14,5,,Mature,Ungrazed,1,Erica cinerea,3,216455,822114,
1211,Ghubhais,14,5,,Mature,Ungrazed,1,Hylocomium splendens,7,216455,822114,
1215,Ghubhais,14,5,,Mature,Ungrazed,1,Litter,4,216455,822114,
1212,Ghubhais,14,5,,Mature,Ungrazed,1,Pleurozium schreberi,3,216455,822114,
1213,Ghubhais,14,5,,Mature,Ungrazed,1,Sphagnum sp.,7,216455,822114,
1209,Ghubhais,14,5,,Mature,Ungrazed,1,Vaccinium myrtillus,4,216455,822114,
1216,Ghubhais,14,5,,Mature,Ungrazed,1,Vaccinium vitis-idaea,3,216455,822114,
1217,Ghubhais,14,5,,Mature,Ungrazed,2,Hylocomium splendens,7,216455,822114,
1220,Ghubhais,14,5,,Mature,Ungrazed,2,Litter,4,216455,822114,
1221,Ghubhais,14,5,,Mature,Ungrazed,2,Melampyrum pratense,3,216455,822114,
1222,Ghubhais,14,5,,Mature,Ungrazed,2,Molinia caerulea,3,216455,822114,
1223,Ghubhais,14,5,,Mature,Ungrazed,2,Rhytidiadelphus sp.,3,216455,822114,
1219,Ghubhais,14,5,,Mature,Ungrazed,2,Sphagnum sp.,9,216455,822114,
1218,Ghubhais,14,5,,Mature,Ungrazed,2,Vaccinium myrtillus,10,216455,822114,
1230,Ghubhais,14,5,,Mature,Ungrazed,3,Calluna vulgaris,8,216455,822114,
1224,Ghubhais,14,5,,Mature,Ungrazed,3,Hylocomium splendens,6,216455,822114,
1228,Ghubhais,14,5,,Mature,Ungrazed,3,Litter,4,216455,822114,
1231,Ghubhais,14,5,,Mature,Ungrazed,3,Pleurozium schreberi,3,216455,822114,
1227,Ghubhais,14,5,,Mature,Ungrazed,3,Sphagnum sp.,9,216455,822114,
1225,Ghubhais,14,5,,Mature,Ungrazed,3,Vaccinium myrtillus,8,216455,822114,
1226,Ghubhais,14,5,,Mature,Ungrazed,NA,Erica tetralix,NA,216455,822114,
1229,Ghubhais,14,5,,Mature,Ungrazed,NA,Narthecium ossifragum,NA,216455,822114,
1234,Ghubhais,14,5,,Mature,Ungrazed,NA,Ptillium crista-castrensis,NA,216455,822114,
1233,Ghubhais,14,5,,Mature,Ungrazed,NA,Scirpus cespitosus,NA,216455,822114,
1232,Ghubhais,14,5,,Mature,Ungrazed,1,Agrostis canina,3,223910,826257,
1468,Meallan,15,1,44,Reforestation,Ungrazed,1,Calluna vulgaris,4,223910,826257,44
1469,Meallan,15,1,,Reforestation,Ungrazed,1,Erica cinerea,3,223910,826257,
1467,Meallan,15,1,,Reforestation,Ungrazed,1,Hylocomium splendens,9,223910,826257,
1472,Meallan,15,1,,Reforestation,Ungrazed,1,Litter,4,223910,826257,
1473,Meallan,15,1,,Reforestation,Ungrazed,1,Melampyrum pratense,1,223910,826257,
1471,Meallan,15,1,,Reforestation,Ungrazed,1,Molinia caerulea,4,223910,826257,
1475,Meallan,15,1,,Reforestation,Ungrazed,1,Pteridium aquilinum,1,223910,826257,
1476,Meallan,15,1,,Reforestation,Ungrazed,1,Rhytidiadelphus sp.,4,223910,826257,
1470,Meallan,15,1,,Reforestation,Ungrazed,1,Sphagnum sp.,3,223910,826257,
1474,Meallan,15,1,,Reforestation,Ungrazed,1,Vaccinium myrtillus,6,223910,826257,
1477,Meallan,15,1,,Reforestation,Ungrazed,1,Vaccinium vitis-idaea,4,223910,826257,
1481,Meallan,15,1,,Reforestation,Ungrazed,2,Calluna vulgaris,5,223910,826257,
1483,Meallan,15,1,,Reforestation,Ungrazed,2,Erica cinerea,3,223910,826257,
1479,Meallan,15,1,,Reforestation,Ungrazed,2,Hylocomium splendens,9,223910,826257,
1480,Meallan,15,1,,Reforestation,Ungrazed,2,Litter,4,223910,826257,
1478,Meallan,15,1,,Reforestation,Ungrazed,2,Melampyrum pratense,3,223910,826257,
1484,Meallan,15,1,,Reforestation,Ungrazed,2,Polytrichum sp.,3,223910,826257,
1482,Meallan,15,1,,Reforestation,Ungrazed,2,Rhytidiadelphus sp.,3,223910,826257,
1485,Meallan,15,1,,Reforestation,Ungrazed,2,Vaccinium myrtillus,8,223910,826257,
1486,Meallan,15,1,,Reforestation,Ungrazed,2,Vaccinium vitis-idaea,3,223910,826257,
1492,Meallan,15,1,,Reforestation,Ungrazed,3,Calluna vulgaris,4,223910,826257,
1488,Meallan,15,1,,Reforestation,Ungrazed,3,Hylocomium splendens,10,223910,826257,
1491,Meallan,15,1,,Reforestation,Ungrazed,3,Litter,4,223910,826257,
1490,Meallan,15,1,,Reforestation,Ungrazed,3,Molinia caerulea,3,223910,826257,
1489,Meallan,15,1,,Reforestation,Ungrazed,3,Pinus sylvestris,1,223910,826257,
1487,Meallan,15,1,,Reforestation,Ungrazed,3,Pleurozium schreberi,3,223910,826257,
1502,Meallan,15,2,45,Unforested,Grazed,3,Polytrichum sp.,3,223910,826257,45
1494,Meallan,15,2,,Unforested,Grazed,3,Rhytidiadelphus sp.,3,223910,826257,
1493,Meallan,15,2,,Unforested,Grazed,3,Sphagnum sp.,4,223910,826257,
1500,Meallan,15,2,,Unforested,Grazed,3,Vaccinium myrtillus,3,223910,826257,
1498,Meallan,15,2,,Unforested,Grazed,3,Vaccinium vitis-idaea,1,223910,826257,
1496,Meallan,15,2,,Unforested,Grazed,1,Agrostis canina,3,217390,822196,
1497,Meallan,15,2,,Unforested,Grazed,1,Hylocomium splendens,9,217390,822196,
1499,Meallan,15,2,,Unforested,Grazed,1,Litter,3,217390,822196,
1495,Meallan,15,2,,Unforested,Grazed,1,Melampyrum pratense,3,217390,822196,
1501,Meallan,15,2,,Unforested,Grazed,1,Pleurozium schreberi,3,217390,822196,
1503,Meallan,15,2,,Unforested,Grazed,1,Ptillium crista-castrensis,3,217390,822196,
1504,Meallan,15,2,,Unforested,Grazed,1,Sphagnum sp.,6,217390,822196,
1505,Meallan,15,2,,Unforested,Grazed,1,Vaccinium myrtillus,9,217390,822196,
1511,Meallan,15,2,,Unforested,Grazed,2,Blechnum spicant,1,217390,822196,
1510,Meallan,15,2,,Unforested,Grazed,2,Calluna vulgaris,9,217390,822196,
1509,Meallan,15,2,,Unforested,Grazed,2,Hylocomium splendens,9,217390,822196,
1507,Meallan,15,2,,Unforested,Grazed,2,Litter,4,217390,822196,
1513,Meallan,15,2,,Unforested,Grazed,2,Melampyrum pratense,3,217390,822196,
1506,Meallan,15,2,,Unforested,Grazed,2,Molinia caerulea,3,217390,822196,
1508,Meallan,15,2,,Unforested,Grazed,2,Rhytidiadelphus sp.,3,217390,822196,
1512,Meallan,15,2,,Unforested,Grazed,2,Sphagnum sp.,5,217390,822196,
1515,Meallan,15,2,,Unforested,Grazed,2,Vaccinium myrtillus,5,217390,822196,
1514,Meallan,15,2,,Unforested,Grazed,3,Agrostis canina,3,217390,822196,
1520,Meallan,15,2,,Unforested,Grazed,3,Calluna vulgaris,7,217390,822196,
1519,Meallan,15,2,,Unforested,Grazed,3,Erica cinerea,3,217390,822196,
1516,Meallan,15,2,,Unforested,Grazed,3,Hylocomium splendens,7,217390,822196,
1521,Meallan,15,2,,Unforested,Grazed,3,Melampyrum pratense,3,217390,822196,
1517,Meallan,15,2,,Unforested,Grazed,3,Pleurozium schreberi,3,217390,822196,
1518,Meallan,15,2,,Unforested,Grazed,3,Polytrichum sp.,3,217390,822196,
1437,Meallan,15,3,47,Unforested,Ungrazed,3,Sorbus aucuparia,1,217390,822196,47
1436,Meallan,15,3,,Unforested,Ungrazed,3,Sphagnum sp.,6,217390,822196,
1440,Meallan,15,3,,Unforested,Ungrazed,3,Vaccinium myrtillus,8,217390,822196,
1441,Meallan,15,3,,Unforested,Ungrazed,NA,Blechnum spicant,NA,217390,822196,
1439,Meallan,15,3,,Unforested,Ungrazed,1,Calluna vulgaris,4,220682,824835,
1443,Meallan,15,3,,Unforested,Ungrazed,1,Erica cinerea,8,220682,824835,
1442,Meallan,15,3,,Unforested,Ungrazed,1,Lichen,3,220682,824835,
1438,Meallan,15,3,,Unforested,Ungrazed,1,Litter,5,220682,824835,
1446,Meallan,15,3,,Unforested,Ungrazed,1,Moss sp.,4,220682,824835,
1445,Meallan,15,3,,Unforested,Ungrazed,1,Pinus sylvestris,1,220682,824835,
1452,Meallan,15,3,,Unforested,Ungrazed,1,Pleurozium schreberi,3,220682,824835,
1451,Meallan,15,3,,Unforested,Ungrazed,1,Polytrichum sp.,3,220682,824835,
1448,Meallan,15,3,,Unforested,Ungrazed,1,Racomitrium sp.,3,220682,824835,
1454,Meallan,15,3,,Unforested,Ungrazed,1,Vaccinium myrtillus,3,220682,824835,
1444,Meallan,15,3,,Unforested,Ungrazed,1,Vaccinium vitis-idaea,5,220682,824835,
1449,Meallan,15,3,,Unforested,Ungrazed,2,Betula sp.,1,220682,824835,
1453,Meallan,15,3,,Unforested,Ungrazed,2,Calluna vulgaris,6,220682,824835,
1447,Meallan,15,3,,Unforested,Ungrazed,2,Erica cinerea,6,220682,824835,
1450,Meallan,15,3,,Unforested,Ungrazed,2,Hylocomium splendens,3,220682,824835,
1457,Meallan,15,3,,Unforested,Ungrazed,2,Litter ,6,220682,824835,
1458,Meallan,15,3,,Unforested,Ungrazed,2,Molinia caerulea,3,220682,824835,
1456,Meallan,15,3,,Unforested,Ungrazed,2,Moss sp.,3,220682,824835,
1463,Meallan,15,3,,Unforested,Ungrazed,2,Rhytidiadelphus sp.,3,220682,824835,
1464,Meallan,15,3,,Unforested,Ungrazed,2,Sorbus aucuparia,3,220682,824835,
1460,Meallan,15,3,,Unforested,Ungrazed,2,Vaccinium myrtillus,4,220682,824835,
1455,Meallan,15,3,,Unforested,Ungrazed,3,Betula sp.,1,220682,824835,
1461,Meallan,15,3,,Unforested,Ungrazed,3,Calluna vulgaris,8,220682,824835,
1465,Meallan,15,3,,Unforested,Ungrazed,3,Erica cinerea,5,220682,824835,
1462,Meallan,15,3,,Unforested,Ungrazed,3,Hylocomium splendens,3,220682,824835,
1459,Meallan,15,3,,Unforested,Ungrazed,3,Litter,5,220682,824835,
1466,Meallan,15,3,,Unforested,Ungrazed,3,Molinia caerulea,5,220682,824835,
1406,Meallan,15,4,48,Mature,Grazed,3,Rhytidiadelphus sp.,3,220682,824835,48
1403,Meallan,15,4,,Mature,Grazed,3,Sorbus aucuparia,2,220682,824835,
1402,Meallan,15,4,,Mature,Grazed,3,Vaccinium myrtillus,3,220682,824835,
1407,Meallan,15,4,,Mature,Grazed,NA,Blechnum spicant,NA,220682,824835,
1408,Meallan,15,4,,Mature,Grazed,NA,Potentilla erecta,NA,220682,824835,
1405,Meallan,15,4,,Mature,Grazed,NA,Pteridium aquilinum,NA,220682,824835,
1410,Meallan,15,4,,Mature,Grazed,NA,Pyrola media,NA,220682,824835,
1411,Meallan,15,4,,Mature,Grazed,1,Calluna vulgaris,8,223821,825929,
1409,Meallan,15,4,,Mature,Grazed,1,Hylocomium splendens,6,223821,825929,
1412,Meallan,15,4,,Mature,Grazed,1,Litter,4,223821,825929,
1404,Meallan,15,4,,Mature,Grazed,1,Ptillium crista-castrensis,3,223821,825929,
1414,Meallan,15,4,,Mature,Grazed,1,Sphagnum sp.,9,223821,825929,
1415,Meallan,15,4,,Mature,Grazed,1,Vaccinium myrtillus,6,223821,825929,
1416,Meallan,15,4,,Mature,Grazed,2,Calluna vulgaris,8,223821,825929,
1422,Meallan,15,4,,Mature,Grazed,2,Hylocomium splendens,7,223821,825929,
1421,Meallan,15,4,,Mature,Grazed,2,Litter,3,223821,825929,
1417,Meallan,15,4,,Mature,Grazed,2,Rhytidiadelphus sp.,6,223821,825929,
1419,Meallan,15,4,,Mature,Grazed,2,Sorbus aucuparia,4,223821,825929,
1418,Meallan,15,4,,Mature,Grazed,2,Sphagnum sp.,8,223821,825929,
1413,Meallan,15,4,,Mature,Grazed,2,Vaccinium myrtillus,8,223821,825929,
1420,Meallan,15,4,,Mature,Grazed,2,Vaccinium vitis-idaea,3,223821,825929,
1426,Meallan,15,4,,Mature,Grazed,3,Blechnum spicant,3,223821,825929,
1423,Meallan,15,4,,Mature,Grazed,3,Calluna vulgaris,9,223821,825929,
1424,Meallan,15,4,,Mature,Grazed,3,Hylocomium splendens,8,223821,825929,
1431,Meallan,15,4,,Mature,Grazed,3,Litter,3,223821,825929,
1428,Meallan,15,4,,Mature,Grazed,3,Molinia caerulea,3,223821,825929,
1425,Meallan,15,4,,Mature,Grazed,3,Vaccinium myrtillus,6,223821,825929,
1430,Meallan,15,4,,Mature,Grazed,3,Vaccinium vitis-idaea,3,223821,825929,
1427,Meallan,15,4,,Mature,Grazed,NA,Agrostis canina,NA,223821,825929,
1429,Meallan,15,4,,Mature,Grazed,NA,Erica tetralix,NA,223821,825929,
1434,Meallan,15,4,,Mature,Grazed,NA,Pteridium aquilinum,NA,223821,825929,
1433,Meallan,15,4,,Mature,Grazed,1,Calluna vulgaris,8,216452,822065,
1432,Meallan,15,4,,Mature,Grazed,1,Hylocomium splendens,4,216452,822065,
1435,Meallan,15,4,,Mature,Grazed,1,Litter,5,216452,822065,
1529,Meallan,15,5,49,Mature,Ungrazed,1,Rhytidiadelphus sp.,4,216452,822065,49
1523,,15,5,,Mature,Ungrazed,1,Sphagnum sp. ,9,216452,822065,
1525,,15,5,,Mature,Ungrazed,1,Vaccinium myrtillus,7,216452,822065,
1527,,15,5,,Mature,Ungrazed,2,Calluna vulgaris,4,216452,822065,
1524,,15,5,,Mature,Ungrazed,2,Erica cinerea,4,216452,822065,
1526,,15,5,,Mature,Ungrazed,2,Hylocomium splendens,9,216452,822065,
1522,,15,5,,Mature,Ungrazed,2,Litter,4,216452,822065,
1528,,15,5,,Mature,Ungrazed,2,Molinia caerulea,4,216452,822065,
1531,,15,5,,Mature,Ungrazed,2,Pleurozium schreberi,3,216452,822065,
1532,,15,5,,Mature,Ungrazed,2,Polytrichum sp.,3,216452,822065,
1530,,15,5,,Mature,Ungrazed,2,Rhytidiadelphus sp.,3,216452,822065,
1533,,15,5,,Mature,Ungrazed,2,Sphagnum sp.,5,216452,822065,
1539,,15,5,,Mature,Ungrazed,2,Vaccinium myrtillus,6,216452,822065,
1534,,15,5,,Mature,Ungrazed,2,Vaccinium vitis-idaea,3,216452,822065,
1536,,15,5,,Mature,Ungrazed,3,Calluna vulgaris,8,216452,822065,
1537,,15,5,,Mature,Ungrazed,3,Hylocomium splendens,6,216452,822065,
1538,,15,5,,Mature,Ungrazed,3,Juniperus communis,7,216452,822065,
1540,,15,5,,Mature,Ungrazed,3,Litter,4,216452,822065,
1535,,15,5,,Mature,Ungrazed,3,Molinia caerulea,3,216452,822065,
1541,,15,5,,Mature,Ungrazed,3,Rhytidiadelphus sp.,3,216452,822065,
1544,,15,5,,Mature,Ungrazed,3,Sphagnum sp.,9,216452,822065,
1542,,15,5,,Mature,Ungrazed,3,Vaccinium myrtillus,8,216452,822065,
1543,,15,5,,Mature,Ungrazed,NA,Agrostis canina,NA,216452,822065,
1327,Glac Dariach,16,1,50,Reforestation,Ungrazed,NA,Erica tetralix,NA,216452,822065,50
1328,Glac Dariach,16,1,,Reforestation,Ungrazed,NA,Potentilla erecta,NA,216452,822065,
1325,Glac Dariach,16,1,,Reforestation,Ungrazed,1,Calluna vulgaris,4,223873,826234,
1326,Glac Dariach,16,1,,Reforestation,Ungrazed,1,Erica cinerea,3,223873,826234,
1331,Glac Dariach,16,1,,Reforestation,Ungrazed,1,Erica tetralix,3,223873,826234,
1332,Glac Dariach,16,1,,Reforestation,Ungrazed,1,Hylocomium splendens,9,223873,826234,
1330,Glac Dariach,16,1,,Reforestation,Ungrazed,1,Litter,4,223873,826234,
1335,Glac Dariach,16,1,,Reforestation,Ungrazed,1,Melampyrum pratense,3,223873,826234,
1334,Glac Dariach,16,1,,Reforestation,Ungrazed,1,Pleurozium schreberi,5,223873,826234,
1329,Glac Dariach,16,1,,Reforestation,Ungrazed,1,Polytrichum sp.,3,223873,826234,
1333,Glac Dariach,16,1,,Reforestation,Ungrazed,1,Sorbus aucuparia,3,223873,826234,
1338,Glac Dariach,16,1,,Reforestation,Ungrazed,1,Sphagnum sp.,6,223873,826234,
1337,Glac Dariach,16,1,,Reforestation,Ungrazed,1,Vaccinium myrtillus,9,223873,826234,
1336,Glac Dariach,16,1,,Reforestation,Ungrazed,2,Calluna vulgaris,4,223873,826234,
1341,Glac Dariach,16,1,,Reforestation,Ungrazed,2,Hylocomium splendens,10,223873,826234,
1340,Glac Dariach,16,1,,Reforestation,Ungrazed,2,Lichen,3,223873,826234,
1339,Glac Dariach,16,1,,Reforestation,Ungrazed,2,Litter,3,223873,826234,
1271,Glac Dariach,16,2,51,Unforested,Grazed,2,Polytrichum sp.,3,223873,826234,51
1269,Glac Dariach,16,2,,Unforested,Grazed,2,Vaccinium myrtillus,6,223873,826234,
1264,Glac Dariach,16,2,,Unforested,Grazed,2,Vaccinium vitis-idaea,6,223873,826234,
1267,Glac Dariach,16,2,,Unforested,Grazed,3,Calluna vulgaris,5,223873,826234,
1266,Glac Dariach,16,2,,Unforested,Grazed,3,Erica cinerea,4,223873,826234,
1263,Glac Dariach,16,2,,Unforested,Grazed,3,Hylocomium splendens,9,223873,826234,
1265,Glac Dariach,16,2,,Unforested,Grazed,3,Litter,3,223873,826234,
1272,Glac Dariach,16,2,,Unforested,Grazed,3,Pleurozium schreberi,3,223873,826234,
